# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.capacityInBytes,1747109267394000000,1747109278309000000,503316478
FilePageCacheLockFree.housekeeperTimeSpentMs,1747109267394000000,1747109278309000000,41
FilePageCacheLockFree.housekeeperTurnsSkipped,1747109267394000000,1747109278309000000,9878
FilePageCache.pageHits,1747109267394000000,1747109278309000000,0
FilePageCacheLockFree.heapBytesInUse,1747109267394000000,1747109278309000000,0
DirectByteBufferAllocator.hits,1747109267394000000,1747109278309000000,3
FilePageCacheLockFree.housekeeperTurnsDone,1747109267394000000,1747109278309000000,24
FilePageCache.totalPageLoadsUs,1747109267394000000,1747109278309000000,253805
FilePageCache.pageLoads,1747109267394000000,1747109278309000000,416
FilePageCache.uncachedFileAccess,1747109267394000000,1747109278309000000,222
FilePageCacheLockFree.totalPagesAllocated,1747109267394000000,1747109278309000000,3
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1747109267394000000,1747109278309000000,41967616
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1747109267394000000,1747109278309000000,41967616
FilePageCacheLockFree.totalPagesReadMs,1747109267394000000,1747109278309000000,2
FilePageCacheLockFree.totalNativeBytesAllocated,1747109267394000000,1747109278309000000,24576
FilePageCache.maxCacheSizeInBytes,1747109267394000000,1747109278309000000,433061888
MappedFileStorage.totalBytesMapped,1747109267394000000,1747109278309000000,0
MappedFileStorage.totalPagesMapped,1747109267394000000,1747109278309000000,0
DirectByteBufferAllocator.reclaimed,1747109267394000000,1747109278309000000,46
FileChannelInterruptsRetryer.totalRetriedAttempts,1747109267394000000,1747109278309000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1747109267394000000,1747109278309000000,2
FilePageCacheLockFree.totalBytesRequested,1747109267394000000,1747109278309000000,679936
FilePageCacheLockFree.totalBytesWritten,1747109267394000000,1747109278309000000,0
FilePageCache.maxRegisteredFiles,1747109267394000000,1747109278309000000,1124
FilePageCacheLockFree.totalPagesWritten,1747109267394000000,1747109278309000000,0
FilePageCache.pageFastCacheHits,1747109267394000000,1747109278309000000,8274
DirectByteBufferAllocator.disposed,1747109267394000000,1747109278309000000,373
FilePageCache.pageLoadsAboveSizeThreshold,1747109267394000000,1747109278309000000,0
FilePageCacheLockFree.totalPagesReclaimed,1747109267394000000,1747109278309000000,3
DirectByteBufferAllocator.misses,1747109267394000000,1747109278309000000,416
FilePageCacheLockFree.totalPagesRequestsMs,1747109267394000000,1747109278309000000,3
StorageLockContext.competingThreads.max,1747109267394000000,1747109278309000000,0
FilePageCacheLockFree.totalPagesRequested,1747109267394000000,1747109278309000000,83
MappedFileStorage.totalTimeSpentOnMappingUs,1747109267394000000,1747109278309000000,700
FilePageCacheLockFree.totalNativeBytesReclaimed,1747109267394000000,1747109278309000000,24576
