# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.replace.by.source.ms,1747072430599000000,1747072442406000000,0
jps.global.get.libraries.ms,1747072430599000000,1747072442406000000,9
workspaceModel.mutableEntityStorage.add.diff.ms,1747072430599000000,1747072442406000000,0
jps.library.entities.serializer.save.entities.ms,1747072430599000000,1747072442406000000,0
jps.global.get.library.by.name.ms,1747072430599000000,1747072442406000000,0
workspaceModel.global.updates.ms,1747072430599000000,1747072442406000000,0
workspaceModel.load.cache.metadata.from.file.ms,1747072430599000000,1747072442406000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1747072430599000000,1747072442406000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1747072430599000000,1747072442406000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1747072430599000000,1747072442406000000,0
jps.app.storage.content.reader.load.component.ms,1747072430599000000,1747072442406000000,1
jps.save.global.entities.ms,1747072430599000000,1747072442406000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1747072430599000000,1747072442406000000,0
workspaceModel.global.apply.state.to.project.ms,1747072430599000000,1747072442406000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1747072430599000000,1747072442406000000,0
jps.global.handle.changed.events.ms,1747072430599000000,1747072442406000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1747072430599000000,1747072442406000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1747072430599000000,1747072442406000000,0
workspaceModel.load.cache.from.file.ms,1747072430599000000,1747072442406000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1747072430599000000,1747072442406000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1747072430599000000,1747072442406000000,1
jps.library.entities.serializer.load.entities.ms,1747072430599000000,1747072442406000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1747072430599000000,1747072442406000000,0
jps.global.handle.before.change.events.ms,1747072430599000000,1747072442406000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1747072430599000000,1747072442406000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1747072430599000000,1747072442406000000,0
FlushQueue.waitingTime90PNs,1747072430599000000,1747072442406000000,5335154687
FlushQueue.queueSizeMax,1747072430599000000,1747072442406000000,1279
NonBlockingReadAction.failedExecutionsCount,1747072430599000000,1747072442406000000,0
NonBlockingReadAction.finalizedExecutionsCount,1747072430599000000,1747072442406000000,7
FlushQueue.waitingTimeMaxNs,1747072430599000000,1747072442406000000,8053063679
FlushQueue.tasksExecuted,1747072430599000000,1747072442406000000,2288
FlushQueue.queueSizeAvg,1747072430599000000,1747072442406000000,593.1092657342657
WriteAction.executionsCount,1747072430599000000,1747072442406000000,6
FlushQueue.queueSize90P,1747072430599000000,1747072442406000000,1191
FlushQueue.executionTimeAvgNs,1747072430599000000,1747072442406000000,175625.26223776225
AWTEventQueue.dispatchTimeTotalNS,1747072430599000000,1747072442406000000,1314152955
FlushQueue.executionTime90PNs,1747072430599000000,1747072442406000000,105983
NonBlockingReadAction.finalizedExecutionTimeUs,1747072430599000000,1747072442406000000,41245
AWTEventQueue.dispatchTimeMaxNs,1747072430599000000,1747072442406000000,855638015
AWTEventQueue.dispatchTime90PNs,1747072430599000000,1747072442406000000,45055
AWTEventQueue.dispatchTimeAvgNs,1747072430599000000,1747072442406000000,407646.03034995357
ReadAction.executionsCount,1747072430599000000,1747072442406000000,137712
AWTEventQueue.eventsDispatched,1747072430599000000,1747072442406000000,3229
NonBlockingReadAction.failedExecutionTimeUs,1747072430599000000,1747072442406000000,0
FlushQueue.waitingTimeAvgNs,1747072430599000000,1747072442406000000,1.7194799166713288E9
FlushQueue.executionTimeMaxNs,1747072430599000000,1747072442406000000,93323263
