# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.moduleManagerBridge.create.module.instance.ms,1747072538018000000,1747072549018000000,0
workspaceModel.mutableEntityStorage.entities.ms,1747072538018000000,1747072549018000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1747072538018000000,1747072549018000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1747072538018000000,1747072549018000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1747072538018000000,1747072549018000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1747072538018000000,1747072549018000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1747072538018000000,1747072549018000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1747072538018000000,1747072549018000000,0
jps.load.initial.state.ms,1747072538018000000,1747072549018000000,4
workspaceModel.sync.entities.ms,1747072538018000000,1747072549018000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1747072538018000000,1747072549018000000,0
workspaceModel.save.cache.to.file.ms,1747072538018000000,1747072549018000000,0
jps.global.initialize.library.bridges.ms,1747072538018000000,1747072549018000000,0
workspaceModel.global.apply.state.to.project.ms,1747072538018000000,1747072549018000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1747072538018000000,1747072549018000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1747072538018000000,1747072549018000000,0
workspaceModel.collect.changes.ms,1747072538018000000,1747072549018000000,0
workspaceModel.pre.handlers.ms,1747072538018000000,1747072549018000000,0
workspaceModel.updates.ms,1747072538018000000,1747072549018000000,0
workspaceModel.updates.precise.ms,1747072538018000000,1747072549018000000,0
workspaceModel.updates.count,1747072538018000000,1747072549018000000,0
workspaceModel.to.snapshot.ms,1747072538018000000,1747072549018000000,0
workspaceModel.loading.total.ms,1747072538018000000,1747072549018000000,24
workspaceModel.check.recursive.update.ms,1747072538018000000,1747072549018000000,0
workspaceModel.replace.project.model.ms,1747072538018000000,1747072549018000000,0
workspaceModel.loading.from.cache.ms,1747072538018000000,1747072549018000000,18
workspaceModel.initializing.ms,1747072538018000000,1747072549018000000,0
workspaceModel.update.unloaded.entities.ms,1747072538018000000,1747072549018000000,0
workspaceModel.init.bridges.ms,1747072538018000000,1747072549018000000,0
AWTEventQueue.dispatchTimeMaxNs,1747072538018000000,1747072549018000000,939524095
AWTEventQueue.dispatchTimeAvgNs,1747072538018000000,1747072549018000000,443208.6417910448
FlushQueue.executionTimeMaxNs,1747072538018000000,1747072549018000000,95420415
NonBlockingReadAction.finalizedExecutionTimeUs,1747072538018000000,1747072549018000000,45027
FlushQueue.queueSize90P,1747072538018000000,1747072549018000000,1255
FlushQueue.waitingTime90PNs,1747072538018000000,1747072549018000000,5570035711
NonBlockingReadAction.failedExecutionsCount,1747072538018000000,1747072549018000000,0
FlushQueue.executionTime90PNs,1747072538018000000,1747072549018000000,100351
ReadAction.executionsCount,1747072538018000000,1747072549018000000,137712
FlushQueue.queueSizeAvg,1747072538018000000,1747072549018000000,607.9802371541502
NonBlockingReadAction.finalizedExecutionsCount,1747072538018000000,1747072549018000000,7
AWTEventQueue.eventsDispatched,1747072538018000000,1747072549018000000,3216
FlushQueue.waitingTimeAvgNs,1747072538018000000,1747072549018000000,1.8418890426631532E9
NonBlockingReadAction.failedExecutionTimeUs,1747072538018000000,1747072549018000000,0
FlushQueue.queueSizeMax,1747072538018000000,1747072549018000000,1303
WriteAction.executionsCount,1747072538018000000,1747072549018000000,6
AWTEventQueue.dispatchTimeTotalNS,1747072538018000000,1747072549018000000,1426704602
FlushQueue.waitingTimeMaxNs,1747072538018000000,1747072549018000000,8053063679
AWTEventQueue.dispatchTime90PNs,1747072538018000000,1747072549018000000,41471
FlushQueue.executionTimeAvgNs,1747072538018000000,1747072549018000000,189169.04259991215
FlushQueue.tasksExecuted,1747072538018000000,1747072549018000000,2277
FilePageCache.pageHits,1747072538018000000,1747072549018000000,0
StorageLockContext.competingThreads.90P,1747072538018000000,1747072549018000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1747072538018000000,1747072549018000000,24576
FilePageCache.totalPageLoadsUs,1747072538018000000,1747072549018000000,256212
FilePageCacheLockFree.totalPagesReadMs,1747072538018000000,1747072549018000000,3
FilePageCache.pageLoadsAboveSizeThreshold,1747072538018000000,1747072549018000000,0
FilePageCache.maxRegisteredFiles,1747072538018000000,1747072549018000000,1124
MappedFileStorage.totalBytesMapped,1747072538018000000,1747072549018000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1747072538018000000,1747072549018000000,41967616
DirectByteBufferAllocator.reclaimed,1747072538018000000,1747072549018000000,46
FilePageCacheLockFree.totalBytesWritten,1747072538018000000,1747072549018000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1747072538018000000,1747072549018000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1747072538018000000,1747072549018000000,0
StorageLockContext.competingThreads.avg,1747072538018000000,1747072549018000000,0.0
FilePageCacheLockFree.totalHeapBytesReclaimed,1747072538018000000,1747072549018000000,0
MappedFileStorage.totalPagesMapped,1747072538018000000,1747072549018000000,0
FilePageCacheLockFree.totalPagesWriteMs,1747072538018000000,1747072549018000000,0
FilePageCacheLockFree.heapBytesInUse,1747072538018000000,1747072549018000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1747072538018000000,1747072549018000000,2
DirectByteBufferAllocator.hits,1747072538018000000,1747072549018000000,3
FilePageCache.totalPageDisposalsUs,1747072538018000000,1747072549018000000,1411
FilePageCacheLockFree.housekeeperTurnsDone,1747072538018000000,1747072549018000000,24
FilePageCacheLockFree.housekeeperTimeSpentMs,1747072538018000000,1747072549018000000,62
MappedFileStorage.totalTimeSpentOnMappingUs,1747072538018000000,1747072549018000000,731
FilePageCacheLockFree.totalPagesRequested,1747072538018000000,1747072549018000000,83
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1747072538018000000,1747072549018000000,41967616
DirectByteBufferAllocator.misses,1747072538018000000,1747072549018000000,416
FilePageCacheLockFree.totalPagesHandedOver,1747072538018000000,1747072549018000000,0
FilePageCache.pageFastCacheHits,1747072538018000000,1747072549018000000,8276
FilePageCacheLockFree.nativeBytesInUse,1747072538018000000,1747072549018000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1747072538018000000,1747072549018000000,5
FilePageCacheLockFree.totalBytesRequested,1747072538018000000,1747072549018000000,679936
FilePageCacheLockFree.totalPagesAllocated,1747072538018000000,1747072549018000000,3
DirectByteBufferAllocator.disposed,1747072538018000000,1747072549018000000,373
FilePageCacheLockFree.totalPagesReclaimed,1747072538018000000,1747072549018000000,3
FilePageCacheLockFree.housekeeperTurnsSkipped,1747072538018000000,1747072549018000000,9971
FilePageCacheLockFree.totalPagesWritten,1747072538018000000,1747072549018000000,0
FilePageCacheLockFree.totalBytesRead,1747072538018000000,1747072549018000000,16673
FileChannelInterruptsRetryer.totalRetriedAttempts,1747072538018000000,1747072549018000000,0
StorageLockContext.competingThreads.max,1747072538018000000,1747072549018000000,0
FilePageCache.uncachedFileAccess,1747072538018000000,1747072549018000000,222
FilePageCacheLockFree.totalNativeBytesAllocated,1747072538018000000,1747072549018000000,24576
FilePageCache.maxCacheSizeInBytes,1747072538018000000,1747072549018000000,433061888
MappedFileStorage.storages,1747072538018000000,1747072549018000000,0
FilePageCache.capacityInBytes,1747072538018000000,1747072549018000000,503316478
FilePageCache.disposedBuffers,1747072538018000000,1747072549018000000,416
FilePageCache.pageLoads,1747072538018000000,1747072549018000000,416
